,bssid,channel,host,iteration,reference_point,rssi,ssid,time,topic,xr,yr
,72:A7:41:9C:77:CD,6,LAUREN,19,RP109,-47,DTE Student,2025-03-03T07:48:26.668524Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,2,RP109,-47,DTE Student,2025-03-03T07:41:29.4959244Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,2,RP109,-64,DTE Student,2025-03-03T07:50:24.1124476Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,20,RP109,-46,DTE Student,2025-03-03T07:48:53.4280659Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,3,RP109,-47,DTE Student,2025-03-03T07:42:01.6269244Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,3,RP109,-54,DTE Student,2025-03-03T07:50:43.9570444Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,4,RP109,-47,DTE Student,2025-03-03T07:42:18.6387711Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,4,RP109,-53,DTE Student,2025-03-03T07:51:02.5144628Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,5,RP109,-47,DTE Student,2025-03-03T07:42:47.1077026Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,6,RP109,-46,DTE Student,2025-03-03T07:43:09.1123047Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,7,RP109,-47,DTE Student,2025-03-03T07:43:31.4400971Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,8,RP109,-45,DTE Student,2025-03-03T07:43:57.8704647Z,esp/topic,1120,639
,72:A7:41:9C:77:CD,6,LAUREN,9,RP109,-46,DTE Student,2025-03-03T07:44:20.9126429Z,esp/topic,1120,639
,70:A7:41:DC:77:CD,6,LAUREN,1,RP110,-36,DTE Staff,2025-03-03T07:06:10.7202739Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,10,RP110,-36,DTE Staff,2025-03-03T07:09:05.5665876Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,11,RP110,-36,DTE Staff,2025-03-03T07:09:24.7582327Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,12,RP110,-35,DTE Staff,2025-03-03T07:09:44.8409871Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,13,RP110,-36,DTE Staff,2025-03-03T07:10:05.7334766Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,14,RP110,-38,DTE Staff,2025-03-03T07:10:25.6946987Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,15,RP110,-40,DTE Staff,2025-03-03T07:10:52.7024747Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,16,RP110,-37,DTE Staff,2025-03-03T07:11:09.8228779Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,17,RP110,-38,DTE Staff,2025-03-03T07:11:32.460287Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,18,RP110,-37,DTE Staff,2025-03-03T07:11:48.0222088Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,19,RP110,-39,DTE Staff,2025-03-03T07:12:06.6605094Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,2,RP110,-37,DTE Staff,2025-03-03T07:06:30.2635068Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,20,RP110,-41,DTE Staff,2025-03-03T07:12:29.2108898Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,3,RP110,-41,DTE Staff,2025-03-03T07:06:48.7258355Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,5,RP110,-37,DTE Staff,2025-03-03T07:07:25.4770793Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,6,RP110,-37,DTE Staff,2025-03-03T07:07:45.4356863Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,7,RP110,-38,DTE Staff,2025-03-03T07:08:08.0702172Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,8,RP110,-41,DTE Staff,2025-03-03T07:08:28.644698Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,9,RP110,-37,DTE Staff,2025-03-03T07:08:47.1793261Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,1,RP110,-34,DTE Student,2025-03-03T07:06:07.7472359Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,10,RP110,-37,DTE Student,2025-03-03T07:09:08.5925546Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,11,RP110,-37,DTE Student,2025-03-03T07:09:27.8331332Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,12,RP110,-37,DTE Student,2025-03-03T07:09:47.8021905Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,13,RP110,-38,DTE Student,2025-03-03T07:10:08.9191036Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,14,RP110,-38,DTE Student,2025-03-03T07:10:28.6686822Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,15,RP110,-37,DTE Student,2025-03-03T07:10:49.6138143Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,16,RP110,-39,DTE Student,2025-03-03T07:11:12.8977472Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,17,RP110,-36,DTE Student,2025-03-03T07:11:29.3853708Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,18,RP110,-40,DTE Student,2025-03-03T07:11:51.0929438Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,19,RP110,-41,DTE Student,2025-03-03T07:12:09.7262449Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,2,RP110,-36,DTE Student,2025-03-03T07:06:27.0720878Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,20,RP110,-38,DTE Student,2025-03-03T07:12:26.3222282Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,3,RP110,-36,DTE Student,2025-03-03T07:06:45.7367141Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,5,RP110,-41,DTE Student,2025-03-03T07:07:28.8303606Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,6,RP110,-40,DTE Student,2025-03-03T07:07:48.501919Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,7,RP110,-36,DTE Student,2025-03-03T07:08:05.1032887Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,8,RP110,-38,DTE Student,2025-03-03T07:08:25.5776043Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,9,RP110,-38,DTE Student,2025-03-03T07:08:50.0513907Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,1,RP28,-49,DTE Staff,2025-03-03T06:54:58.0539646Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,1,RP28,-57,DTE Staff,2025-03-03T06:57:15.2754322Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,10,RP28,-59,DTE Staff,2025-03-03T07:00:37.8922006Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,11,RP28,-57,DTE Staff,2025-03-03T07:00:53.7877843Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,13,RP28,-58,DTE Staff,2025-03-03T07:01:39.8531Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,14,RP28,-54,DTE Staff,2025-03-03T07:01:58.9455761Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,15,RP28,-56,DTE Staff,2025-03-03T07:02:21.1465807Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,16,RP28,-56,DTE Staff,2025-03-03T07:02:42.8482484Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,18,RP28,-57,DTE Staff,2025-03-03T07:03:32.5562304Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,19,RP28,-57,DTE Staff,2025-03-03T07:03:54.6168757Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,2,RP28,-51,DTE Staff,2025-03-03T06:55:19.5799503Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,2,RP28,-53,DTE Staff,2025-03-03T06:57:34.1766992Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,20,RP28,-59,DTE Staff,2025-03-03T07:04:10.1403973Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,3,RP28,-45,DTE Staff,2025-03-03T06:55:38.198124Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,3,RP28,-50,DTE Staff,2025-03-03T06:57:50.5766671Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,4,RP28,-50,DTE Staff,2025-03-03T06:56:01.02605Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,4,RP28,-57,DTE Staff,2025-03-03T06:58:16.5893523Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,5,RP28,-50,DTE Staff,2025-03-03T06:56:16.4667383Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,5,RP28,-54,DTE Staff,2025-03-03T06:58:38.844333Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,6,RP28,-49,DTE Staff,2025-03-03T06:56:39.2419553Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,6,RP28,-53,DTE Staff,2025-03-03T06:59:00.2127288Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,7,RP28,-59,DTE Staff,2025-03-03T06:57:01.7568672Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,7,RP28,-57,DTE Staff,2025-03-03T06:59:25.3925279Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,8,RP28,-59,DTE Staff,2025-03-03T06:59:47.4153522Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,9,RP28,-60,DTE Staff,2025-03-03T07:00:10.3526083Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,1,RP28,-48,DTE Student,2025-03-03T06:54:55.0724212Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,1,RP28,-57,DTE Student,2025-03-03T06:57:12.2791479Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,10,RP28,-59,DTE Student,2025-03-03T07:00:34.834851Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,11,RP28,-57,DTE Student,2025-03-03T07:00:56.6646079Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,12,RP28,-58,DTE Student,2025-03-03T07:01:18.0084059Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,13,RP28,-58,DTE Student,2025-03-03T07:01:36.782837Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,14,RP28,-55,DTE Student,2025-03-03T07:02:01.9783082Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,15,RP28,-56,DTE Student,2025-03-03T07:02:26.7519852Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,16,RP28,-57,DTE Student,2025-03-03T07:02:45.8648602Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,17,RP28,-53,DTE Student,2025-03-03T07:03:06.2483587Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,18,RP28,-57,DTE Student,2025-03-03T07:03:38.2460823Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,19,RP28,-57,DTE Student,2025-03-03T07:03:51.5879489Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,2,RP28,-50,DTE Student,2025-03-03T06:55:16.6086328Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,2,RP28,-53,DTE Student,2025-03-03T06:57:30.9899626Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,20,RP28,-60,DTE Student,2025-03-03T07:04:13.2500634Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,3,RP28,-46,DTE Student,2025-03-03T06:55:41.1924461Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,3,RP28,-57,DTE Student,2025-03-03T06:57:53.5479924Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,4,RP28,-49,DTE Student,2025-03-03T06:55:58.1227123Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,4,RP28,-57,DTE Student,2025-03-03T06:58:13.5277599Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,5,RP28,-51,DTE Student,2025-03-03T06:56:19.4587125Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,5,RP28,-55,DTE Student,2025-03-03T06:58:41.7880249Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,6,RP28,-50,DTE Student,2025-03-03T06:56:42.2621963Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,6,RP28,-54,DTE Student,2025-03-03T06:59:03.28117Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,7,RP28,-59,DTE Student,2025-03-03T06:56:58.7409196Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,7,RP28,-57,DTE Student,2025-03-03T06:59:22.6392187Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,8,RP28,-60,DTE Student,2025-03-03T06:59:50.4864053Z,esp/topic,759,1202
,72:A7:41:9C:77:CD,6,LAUREN,9,RP28,-60,DTE Student,2025-03-03T07:00:13.3448307Z,esp/topic,759,1202
,70:A7:41:DC:77:CD,6,LAUREN,1,RP90,-52,DTE Staff,2025-03-03T06:54:11.5311736Z,esp/topic,2454,1393
,72:A7:41:9C:77:CD,6,LAUREN,1,RP90,-52,DTE Student,2025-03-03T06:54:14.4457272Z,esp/topic,2454,1393
,70:A7:41:DC:77:CD,6,LAUREN,1,RP93,-57,DTE Staff,2025-03-03T08:39:43.1857157Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,1,RP93,-58,DTE Staff,2025-03-03T08:45:55.9237402Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,1,RP93,-61,DTE Staff,2025-03-03T08:46:41.5921473Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,1,RP93,-64,DTE Staff,2025-03-03T08:47:38.327797Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,10,RP93,-66,DTE Staff,2025-03-03T08:50:50.3397772Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,11,RP93,-66,DTE Staff,2025-03-03T08:51:09.1785199Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,12,RP93,-65,DTE Staff,2025-03-03T08:51:28.5212596Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,13,RP93,-63,DTE Staff,2025-03-03T08:51:59.8725682Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,14,RP93,-63,DTE Staff,2025-03-03T08:52:22.1948487Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,15,RP93,-64,DTE Staff,2025-03-03T08:52:41.5356433Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,16,RP93,-65,DTE Staff,2025-03-03T08:52:57.9659579Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,17,RP93,-63,DTE Staff,2025-03-03T08:53:26.695619Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,18,RP93,-63,DTE Staff,2025-03-03T08:53:42.945166Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,19,RP93,-63,DTE Staff,2025-03-03T08:54:08.312889Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,2,RP93,-56,DTE Staff,2025-03-03T08:40:04.9027551Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,2,RP93,-64,DTE Staff,2025-03-03T08:46:15.3661381Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,2,RP93,-63,DTE Staff,2025-03-03T08:47:01.5624002Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,2,RP93,-65,DTE Staff,2025-03-03T08:47:57.5758056Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,20,RP93,-61,DTE Staff,2025-03-03T08:54:35.1003139Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,3,RP93,-56,DTE Staff,2025-03-03T08:40:22.8237086Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,3,RP93,-62,DTE Staff,2025-03-03T08:48:20.8246058Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,4,RP93,-55,DTE Staff,2025-03-03T08:48:45.805403Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,6,RP93,-62,DTE Staff,2025-03-03T08:49:31.7392629Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,7,RP93,-63,DTE Staff,2025-03-03T08:49:56.0535424Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,8,RP93,-64,DTE Staff,2025-03-03T08:50:10.1942005Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,9,RP93,-61,DTE Staff,2025-03-03T08:50:28.8865825Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,1,RP93,-57,DTE Student,2025-03-03T08:39:40.2252317Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,1,RP93,-56,DTE Student,2025-03-03T08:45:52.8620846Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,1,RP93,-63,DTE Student,2025-03-03T08:47:35.2534318Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,10,RP93,-65,DTE Student,2025-03-03T08:50:47.3970623Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,11,RP93,-65,DTE Student,2025-03-03T08:51:06.1001346Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,12,RP93,-65,DTE Student,2025-03-03T08:51:25.4588951Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,13,RP93,-64,DTE Student,2025-03-03T08:52:05.0124373Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,14,RP93,-63,DTE Student,2025-03-03T08:52:19.3201322Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,15,RP93,-64,DTE Student,2025-03-03T08:52:38.5719169Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,16,RP93,-66,DTE Student,2025-03-03T08:53:00.9987817Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,17,RP93,-63,DTE Student,2025-03-03T08:53:23.5883909Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,18,RP93,-63,DTE Student,2025-03-03T08:53:45.9431566Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,19,RP93,-63,DTE Student,2025-03-03T08:54:11.3395868Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,2,RP93,-56,DTE Student,2025-03-03T08:40:01.6297724Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,2,RP93,-64,DTE Student,2025-03-03T08:46:12.4188984Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,2,RP93,-64,DTE Student,2025-03-03T08:47:07.3990936Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,2,RP93,-65,DTE Student,2025-03-03T08:47:54.6106102Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,20,RP93,-62,DTE Student,2025-03-03T08:54:37.9631681Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,3,RP93,-57,DTE Student,2025-03-03T08:40:25.7881397Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,3,RP93,-62,DTE Student,2025-03-03T08:48:23.7710478Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,4,RP93,-55,DTE Student,2025-03-03T08:48:48.8787052Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,6,RP93,-62,DTE Student,2025-03-03T08:49:34.8567151Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,7,RP93,-63,DTE Student,2025-03-03T08:49:50.8392246Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,8,RP93,-64,DTE Student,2025-03-03T08:50:13.154305Z,esp/topic,520,469
,72:A7:41:9C:77:CD,6,LAUREN,9,RP93,-61,DTE Student,2025-03-03T08:50:31.7911697Z,esp/topic,520,469
,70:A7:41:DC:77:CD,6,LAUREN,1,RP94,-60,DTE Staff,2025-03-03T08:55:39.0079465Z,esp/topic,520,639
,70:A7:41:DC:77:CD,6,LAUREN,2,RP94,-56,DTE Staff,2025-03-03T08:56:05.4128164Z,esp/topic,520,639
,70:A7:41:DC:77:CD,6,LAUREN,3,RP94,-59,DTE Staff,2025-03-03T08:56:33.1651078Z,esp/topic,520,639
,70:A7:41:DC:77:CD,6,LAUREN,4,RP94,-57,DTE Staff,2025-03-03T08:56:58.3502149Z,esp/topic,520,639
,70:A7:41:DC:77:CD,6,LAUREN,5,RP94,-58,DTE Staff,2025-03-03T08:57:23.550665Z,esp/topic,520,639
,72:A7:41:9C:77:CD,6,LAUREN,1,RP94,-61,DTE Student,2025-03-03T08:55:41.9631166Z,esp/topic,520,639
,72:A7:41:9C:77:CD,6,LAUREN,2,RP94,-57,DTE Student,2025-03-03T08:56:08.485Z,esp/topic,520,639
,72:A7:41:9C:77:CD,6,LAUREN,3,RP94,-59,DTE Student,2025-03-03T08:56:30.0946693Z,esp/topic,520,639
,72:A7:41:9C:77:CD,6,LAUREN,4,RP94,-57,DTE Student,2025-03-03T08:56:55.2884246Z,esp/topic,520,639
,72:A7:41:9C:77:CD,6,LAUREN,5,RP94,-57,DTE Student,2025-03-03T08:57:20.4820244Z,esp/topic,520,639
,70:A7:41:DC:77:CD,6,LAUREN,1,RP95,-63,DTE Staff,2025-03-03T07:31:40.7822304Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,10,RP95,-61,DTE Staff,2025-03-03T07:35:09.1786433Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,11,RP95,-62,DTE Staff,2025-03-03T07:35:31.9346698Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,12,RP95,-62,DTE Staff,2025-03-03T07:35:59.9596218Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,13,RP95,-62,DTE Staff,2025-03-03T07:36:21.2523555Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,14,RP95,-61,DTE Staff,2025-03-03T07:36:43.5777031Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,15,RP95,-61,DTE Staff,2025-03-03T07:37:13.1829366Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,16,RP95,-63,DTE Staff,2025-03-03T07:37:39.4913546Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,17,RP95,-61,DTE Staff,2025-03-03T07:38:01.2220946Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,18,RP95,-62,DTE Staff,2025-03-03T07:38:25.7698925Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,19,RP95,-62,DTE Staff,2025-03-03T07:38:54.9476239Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,2,RP95,-63,DTE Staff,2025-03-03T07:32:06.1741668Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,20,RP95,-61,DTE Staff,2025-03-03T07:39:19.6379957Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,3,RP95,-62,DTE Staff,2025-03-03T07:32:30.6515446Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,4,RP95,-63,DTE Staff,2025-03-03T07:32:56.1507543Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,5,RP95,-61,DTE Staff,2025-03-03T07:33:18.0564395Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,6,RP95,-62,DTE Staff,2025-03-03T07:33:43.0052552Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,7,RP95,-61,DTE Staff,2025-03-03T07:34:05.2045424Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,8,RP95,-61,DTE Staff,2025-03-03T07:34:30.7751686Z,esp/topic,520,838
,70:A7:41:DC:77:CD,6,LAUREN,9,RP95,-61,DTE Staff,2025-03-03T07:34:50.3060888Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,1,RP95,-63,DTE Student,2025-03-03T07:31:37.8248332Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,10,RP95,-62,DTE Student,2025-03-03T07:35:12.3450806Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,11,RP95,-62,DTE Student,2025-03-03T07:35:34.9720029Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,12,RP95,-61,DTE Student,2025-03-03T07:35:56.7832558Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,13,RP95,-62,DTE Student,2025-03-03T07:36:24.3246073Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,14,RP95,-61,DTE Student,2025-03-03T07:36:46.6597846Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,15,RP95,-61,DTE Student,2025-03-03T07:37:10.0157411Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,16,RP95,-62,DTE Student,2025-03-03T07:37:36.4276248Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,17,RP95,-61,DTE Student,2025-03-03T07:38:04.3908484Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,18,RP95,-62,DTE Student,2025-03-03T07:38:28.7733328Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,19,RP95,-61,DTE Student,2025-03-03T07:38:51.9860717Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,2,RP95,-62,DTE Student,2025-03-03T07:32:03.1223376Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,20,RP95,-60,DTE Student,2025-03-03T07:39:16.5716222Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,3,RP95,-62,DTE Student,2025-03-03T07:32:27.5877839Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,4,RP95,-61,DTE Student,2025-03-03T07:32:52.9764107Z,esp/topic,520,838
,72:A7:41:9C:77:CD,6,LAUREN,5,RP95,-63,DTE Student,2025-03-03T07:33:21.2410437Z,esp/topic,520,838
