,bssid,channel,host,iteration,reference_point,rssi,ssid,time,topic,xr,yr
,70:A7:41:DC:77:CD,6,LAUREN,14,RP22,-54,DTE Staff,2025-03-11T09:00:34.9379337Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,14,RP23,-53,DTE Staff,2025-03-11T08:36:33.7669987Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,14,RP24,-51,DTE Staff,2025-03-11T09:08:21.6756078Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,14,RP25,-58,DTE Staff,2025-03-11T08:24:28.5489555Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,14,RP26,-47,DTE Staff,2025-03-11T09:15:58.1509581Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,14,RP27,-50,DTE Staff,2025-03-11T08:07:01.1863732Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,14,RP43,-55,DTE Staff,2025-03-11T07:15:10.3555442Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,14,RP44,-56,DTE Staff,2025-03-11T07:04:29.4285444Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,14,RP46,-62,DTE Staff,2025-03-11T07:43:16.920265Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,14,RP47,-61,DTE Staff,2025-03-11T07:50:57.9719547Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,14,RP49,-63,DTE Staff,2025-03-11T06:26:46.242551Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,14,RP50,-63,DTE Staff,2025-03-11T06:35:53.5226494Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,14,RP50,-68,DTE Staff,2025-03-11T06:44:56.6358791Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,14,RP51,-67,DTE Staff,2025-03-11T07:35:05.4180982Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,14,RP52,-67,DTE Staff,2025-03-11T07:24:32.4324832Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,15,RP21,-54,DTE Staff,2025-03-11T08:53:01.816635Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,15,RP22,-54,DTE Staff,2025-03-11T09:00:50.9130787Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,15,RP23,-54,DTE Staff,2025-03-11T08:36:59.3559825Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,15,RP24,-55,DTE Staff,2025-03-11T09:08:37.9588136Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,15,RP25,-59,DTE Staff,2025-03-11T08:24:56.4394544Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,15,RP26,-47,DTE Staff,2025-03-11T09:16:17.1268393Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,15,RP27,-49,DTE Staff,2025-03-11T08:07:23.6144773Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,15,RP43,-55,DTE Staff,2025-03-11T07:15:33.1522353Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,15,RP44,-55,DTE Staff,2025-03-11T07:04:51.4471236Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,15,RP45,-58,DTE Staff,2025-03-11T06:55:40.1301984Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,15,RP46,-59,DTE Staff,2025-03-11T07:43:38.792293Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,15,RP47,-61,DTE Staff,2025-03-11T07:51:14.4252804Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,15,RP49,-64,DTE Staff,2025-03-11T06:27:09.2837523Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,15,RP50,-62,DTE Staff,2025-03-11T06:36:12.7376463Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,15,RP50,-65,DTE Staff,2025-03-11T06:45:18.4529738Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,15,RP51,-68,DTE Staff,2025-03-11T07:35:23.8117758Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,15,RP52,-67,DTE Staff,2025-03-11T07:24:54.2930807Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,16,RP21,-54,DTE Staff,2025-03-11T08:53:33.6749965Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,16,RP22,-54,DTE Staff,2025-03-11T09:01:11.2912245Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,16,RP23,-53,DTE Staff,2025-03-11T08:37:24.6454389Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,16,RP24,-53,DTE Staff,2025-03-11T09:08:56.9007624Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,16,RP25,-57,DTE Staff,2025-03-11T08:25:19.6473322Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,16,RP26,-47,DTE Staff,2025-03-11T09:16:36.0993272Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,16,RP27,-51,DTE Staff,2025-03-11T08:07:53.7482427Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,16,RP43,-55,DTE Staff,2025-03-11T07:15:54.0946685Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,16,RP44,-56,DTE Staff,2025-03-11T07:05:10.4767729Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,16,RP45,-58,DTE Staff,2025-03-11T06:55:59.9027158Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,16,RP46,-59,DTE Staff,2025-03-11T07:43:57.0667871Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,16,RP47,-61,DTE Staff,2025-03-11T07:51:33.2571562Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,16,RP49,-62,DTE Staff,2025-03-11T06:27:28.6384877Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,16,RP50,-63,DTE Staff,2025-03-11T06:36:34.2729232Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,16,RP50,-65,DTE Staff,2025-03-11T06:45:36.9015465Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,16,RP51,-68,DTE Staff,2025-03-11T07:35:42.2760301Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,16,RP52,-66,DTE Staff,2025-03-11T07:25:10.3183164Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,17,RP21,-55,DTE Staff,2025-03-11T08:53:52.725418Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,17,RP22,-55,DTE Staff,2025-03-11T09:01:33.1056083Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,17,RP23,-54,DTE Staff,2025-03-11T08:37:47.2753832Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,17,RP24,-52,DTE Staff,2025-03-11T09:09:17.1922996Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,17,RP25,-58,DTE Staff,2025-03-11T08:25:45.0527755Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,17,RP26,-48,DTE Staff,2025-03-11T09:16:59.4296037Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,17,RP27,-49,DTE Staff,2025-03-11T08:08:13.585678Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,17,RP43,-55,DTE Staff,2025-03-11T07:16:13.2613591Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,17,RP44,-56,DTE Staff,2025-03-11T07:05:32.6171809Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,17,RP45,-59,DTE Staff,2025-03-11T06:56:17.083272Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,17,RP46,-60,DTE Staff,2025-03-11T07:44:15.9662085Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,17,RP47,-61,DTE Staff,2025-03-11T07:51:56.0908513Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,17,RP49,-61,DTE Staff,2025-03-11T06:27:48.3736662Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,17,RP50,-59,DTE Staff,2025-03-11T06:36:55.7665257Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,17,RP50,-66,DTE Staff,2025-03-11T06:45:55.5479834Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,17,RP51,-68,DTE Staff,2025-03-11T07:35:57.7368748Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,17,RP52,-68,DTE Staff,2025-03-11T07:25:27.3325689Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,18,RP21,-55,DTE Staff,2025-03-11T08:54:09.5058076Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,18,RP22,-55,DTE Staff,2025-03-11T09:01:51.0227683Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,18,RP23,-54,DTE Staff,2025-03-11T08:38:16.6739595Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,18,RP24,-52,DTE Staff,2025-03-11T09:09:41.9787942Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,18,RP25,-58,DTE Staff,2025-03-11T08:26:07.0580835Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,18,RP26,-44,DTE Staff,2025-03-11T09:17:15.3951825Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,18,RP27,-50,DTE Staff,2025-03-11T08:08:35.8311721Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,18,RP43,-55,DTE Staff,2025-03-11T07:16:38.831973Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,18,RP44,-55,DTE Staff,2025-03-11T07:05:53.6707237Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,18,RP45,-63,DTE Staff,2025-03-11T06:56:37.9445274Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,18,RP46,-59,DTE Staff,2025-03-11T07:44:38.7910918Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,18,RP47,-61,DTE Staff,2025-03-11T07:52:05.6985505Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,18,RP49,-63,DTE Staff,2025-03-11T06:28:09.9745427Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,18,RP50,-63,DTE Staff,2025-03-11T06:37:14.6137821Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,18,RP50,-64,DTE Staff,2025-03-11T06:46:20.1330939Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,18,RP51,-71,DTE Staff,2025-03-11T07:36:19.5178863Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,18,RP52,-68,DTE Staff,2025-03-11T07:25:45.850883Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,19,RP21,-54,DTE Staff,2025-03-11T08:54:29.3986403Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,19,RP22,-54,DTE Staff,2025-03-11T09:02:12.945892Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,19,RP23,-54,DTE Staff,2025-03-11T08:38:42.3752116Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,19,RP24,-54,DTE Staff,2025-03-11T09:10:05.2077743Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,19,RP25,-57,DTE Staff,2025-03-11T08:26:38.5919612Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,19,RP26,-47,DTE Staff,2025-03-11T09:17:34.4647037Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,19,RP27,-50,DTE Staff,2025-03-11T08:08:55.0012648Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,19,RP43,-55,DTE Staff,2025-03-11T07:17:01.3597198Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,19,RP44,-57,DTE Staff,2025-03-11T07:06:18.3943558Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,19,RP45,-64,DTE Staff,2025-03-11T06:56:58.0522392Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,19,RP46,-60,DTE Staff,2025-03-11T07:44:57.2370787Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,19,RP47,-61,DTE Staff,2025-03-11T07:52:25.3732926Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,19,RP49,-57,DTE Staff,2025-03-11T06:28:28.621511Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,19,RP50,-62,DTE Staff,2025-03-11T06:37:33.9631721Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,19,RP50,-64,DTE Staff,2025-03-11T06:46:38.7377345Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,19,RP51,-68,DTE Staff,2025-03-11T07:36:35.1804425Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,19,RP52,-64,DTE Staff,2025-03-11T07:26:02.2567371Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,2,RP21,-54,DTE Staff,2025-03-11T08:48:17.7559023Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,2,RP22,-54,DTE Staff,2025-03-11T08:56:29.3822869Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,2,RP23,-53,DTE Staff,2025-03-11T08:31:27.67535Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,2,RP24,-50,DTE Staff,2025-03-11T09:04:08.2560693Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,2,RP25,-56,DTE Staff,2025-03-11T08:19:17.3509274Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,2,RP26,-46,DTE Staff,2025-03-11T09:12:07.3720185Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,2,RP27,-52,DTE Staff,2025-03-11T08:01:50.5611475Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,2,RP43,-55,DTE Staff,2025-03-11T07:10:55.4358912Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,2,RP43,-62,DTE Staff,2025-03-11T07:19:13.0881016Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,2,RP44,-59,DTE Staff,2025-03-11T07:00:01.3407688Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,2,RP45,-60,DTE Staff,2025-03-11T06:51:15.0061346Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,2,RP46,-62,DTE Staff,2025-03-11T07:39:24.8555943Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,2,RP47,-62,DTE Staff,2025-03-11T07:47:10.9915674Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,2,RP49,-55,DTE Staff,2025-03-11T06:15:40.5728781Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,2,RP49,-60,DTE Staff,2025-03-11T06:20:07.0371855Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,2,RP49,-67,DTE Staff,2025-03-11T06:22:33.2761931Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,2,RP50,-56,DTE Staff,2025-03-11T06:31:41.4993586Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,2,RP50,-64,DTE Staff,2025-03-11T06:41:07.4137585Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,2,RP51,-68,DTE Staff,2025-03-11T07:31:19.6033582Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,2,RP51,-62,DTE Staff,2025-03-11T07:38:07.6391331Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,2,RP52,-65,DTE Staff,2025-03-11T07:20:44.8038613Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,2,RP52,-74,DTE Staff,2025-03-11T07:29:47.7419392Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,20,RP21,-54,DTE Staff,2025-03-11T08:54:51.1853618Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,20,RP22,-55,DTE Staff,2025-03-11T09:02:36.19278Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,20,RP23,-54,DTE Staff,2025-03-11T08:39:08.112302Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,20,RP24,-54,DTE Staff,2025-03-11T09:10:24.4593166Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,20,RP25,-57,DTE Staff,2025-03-11T08:27:07.7104518Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,20,RP26,-47,DTE Staff,2025-03-11T09:17:55.6372361Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,20,RP27,-50,DTE Staff,2025-03-11T08:09:16.899357Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,20,RP43,-54,DTE Staff,2025-03-11T07:17:23.4388785Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,20,RP44,-56,DTE Staff,2025-03-11T07:06:47.2626Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,20,RP45,-64,DTE Staff,2025-03-11T06:57:17.0387205Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,20,RP46,-60,DTE Staff,2025-03-11T07:45:13.7812877Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,20,RP47,-60,DTE Staff,2025-03-11T07:52:44.1143639Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,20,RP49,-62,DTE Staff,2025-03-11T06:28:47.9152264Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,20,RP50,-61,DTE Staff,2025-03-11T06:37:49.8775383Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,20,RP50,-64,DTE Staff,2025-03-11T06:46:57.1819304Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,20,RP51,-70,DTE Staff,2025-03-11T07:36:53.4800368Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,20,RP52,-67,DTE Staff,2025-03-11T07:26:21.8029597Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,3,RP21,-54,DTE Staff,2025-03-11T08:48:41.8827429Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,3,RP22,-54,DTE Staff,2025-03-11T08:56:47.7392684Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,3,RP23,-53,DTE Staff,2025-03-11T08:31:50.0028625Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,3,RP24,-51,DTE Staff,2025-03-11T09:04:31.1563344Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,3,RP25,-57,DTE Staff,2025-03-11T08:19:43.3638139Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,3,RP26,-46,DTE Staff,2025-03-11T09:12:25.7014454Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,3,RP27,-49,DTE Staff,2025-03-11T08:02:07.3265358Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,3,RP43,-55,DTE Staff,2025-03-11T07:11:18.5621322Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,3,RP43,-62,DTE Staff,2025-03-11T07:19:34.6785304Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,3,RP44,-65,DTE Staff,2025-03-11T07:00:23.5687578Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,3,RP45,-62,DTE Staff,2025-03-11T06:51:36.7329383Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,3,RP46,-60,DTE Staff,2025-03-11T07:39:46.779528Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,3,RP47,-66,DTE Staff,2025-03-11T07:47:29.6403135Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,3,RP47,-58,DTE Staff,2025-03-11T08:00:35.1061235Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,3,RP49,-57,DTE Staff,2025-03-11T06:16:02.4272514Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,3,RP49,-63,DTE Staff,2025-03-11T06:20:31.7922926Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,3,RP49,-62,DTE Staff,2025-03-11T06:22:55.8924847Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,3,RP50,-58,DTE Staff,2025-03-11T06:32:00.7680367Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,3,RP50,-64,DTE Staff,2025-03-11T06:41:25.8034491Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,3,RP51,-67,DTE Staff,2025-03-11T07:31:38.803176Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,3,RP51,-62,DTE Staff,2025-03-11T07:38:23.5449691Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,3,RP52,-69,DTE Staff,2025-03-11T07:21:03.2850194Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,3,RP52,-70,DTE Staff,2025-03-11T07:30:03.4114864Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,4,RP21,-54,DTE Staff,2025-03-11T08:49:05.0886696Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,4,RP22,-54,DTE Staff,2025-03-11T08:57:08.9674849Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,4,RP23,-54,DTE Staff,2025-03-11T08:32:19.3808703Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,4,RP24,-52,DTE Staff,2025-03-11T09:04:53.2333528Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,4,RP25,-57,DTE Staff,2025-03-11T08:20:08.1512531Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,4,RP26,-47,DTE Staff,2025-03-11T09:12:45.3708139Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,4,RP27,-50,DTE Staff,2025-03-11T08:02:35.7629328Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,4,RP43,-56,DTE Staff,2025-03-11T07:11:47.2026409Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,4,RP44,-68,DTE Staff,2025-03-11T07:00:45.6802699Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,4,RP45,-63,DTE Staff,2025-03-11T06:51:54.9723554Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,4,RP46,-60,DTE Staff,2025-03-11T07:40:05.390918Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,4,RP47,-60,DTE Staff,2025-03-11T07:47:45.2510085Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,4,RP47,-56,DTE Staff,2025-03-11T08:00:56.5539215Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,4,RP49,-58,DTE Staff,2025-03-11T06:16:18.0038122Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,4,RP49,-61,DTE Staff,2025-03-11T06:20:47.4725672Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,4,RP49,-62,DTE Staff,2025-03-11T06:23:17.2855107Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,4,RP50,-56,DTE Staff,2025-03-11T06:32:24.0256028Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,4,RP50,-67,DTE Staff,2025-03-11T06:41:41.4050642Z,esp/topic,1341,1749
,70:A7:41:DC:77:CD,6,LAUREN,4,RP51,-67,DTE Staff,2025-03-11T07:31:55.1517552Z,esp/topic,1341,1948
,70:A7:41:DC:77:CD,6,LAUREN,4,RP52,-69,DTE Staff,2025-03-11T07:21:21.889462Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,4,RP52,-67,DTE Staff,2025-03-11T07:30:21.8705074Z,esp/topic,1341,2130
,70:A7:41:DC:77:CD,6,LAUREN,5,RP21,-54,DTE Staff,2025-03-11T08:49:34.4541629Z,esp/topic,70,1037
,70:A7:41:DC:77:CD,6,LAUREN,5,RP22,-54,DTE Staff,2025-03-11T08:57:25.0968433Z,esp/topic,70,1202
,70:A7:41:DC:77:CD,6,LAUREN,5,RP23,-53,DTE Staff,2025-03-11T08:32:42.0162006Z,esp/topic,300,1037
,70:A7:41:DC:77:CD,6,LAUREN,5,RP24,-52,DTE Staff,2025-03-11T09:05:25.6608983Z,esp/topic,300,1202
,70:A7:41:DC:77:CD,6,LAUREN,5,RP25,-57,DTE Staff,2025-03-11T08:20:34.7619179Z,esp/topic,529,1037
,70:A7:41:DC:77:CD,6,LAUREN,5,RP26,-46,DTE Staff,2025-03-11T09:13:04.344487Z,esp/topic,529,1202
,70:A7:41:DC:77:CD,6,LAUREN,5,RP27,-48,DTE Staff,2025-03-11T08:03:00.4561368Z,esp/topic,759,1037
,70:A7:41:DC:77:CD,6,LAUREN,5,RP43,-56,DTE Staff,2025-03-11T07:12:11.1779014Z,esp/topic,1168,1368
,70:A7:41:DC:77:CD,6,LAUREN,5,RP44,-64,DTE Staff,2025-03-11T07:01:08.5610428Z,esp/topic,1168,1567
,70:A7:41:DC:77:CD,6,LAUREN,5,RP45,-61,DTE Staff,2025-03-11T06:52:13.7830469Z,esp/topic,1168,1749
,70:A7:41:DC:77:CD,6,LAUREN,5,RP46,-64,DTE Staff,2025-03-11T07:40:24.1187967Z,esp/topic,1168,1948
,70:A7:41:DC:77:CD,6,LAUREN,5,RP47,-62,DTE Staff,2025-03-11T07:48:05.0677955Z,esp/topic,1168,2130
,70:A7:41:DC:77:CD,6,LAUREN,5,RP49,-66,DTE Staff,2025-03-11T06:16:39.8414624Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,5,RP49,-63,DTE Staff,2025-03-11T06:21:13.2729512Z,esp/topic,1341,1567
,70:A7:41:DC:77:CD,6,LAUREN,5,RP49,-64,DTE Staff,2025-03-11T06:23:35.9196181Z,esp/topic,1341,1567
