,bssid,channel,host,iteration,reference_point,rssi,ssid,time,topic,xr,yr
,70:A7:41:DC:8E:55,11,LAUREN,20,RP97,-82,DTE Staff,2025-03-12T04:16:38.4372682Z,esp/topic,720,299
,70:A7:41:DC:8E:55,11,LAUREN,3,RP97,-88,DTE Staff,2025-03-12T04:09:48.6296406Z,esp/topic,720,299
,70:A7:41:DC:8E:55,11,LAUREN,4,RP97,-83,DTE Staff,2025-03-12T04:10:14.7343549Z,esp/topic,720,299
,70:A7:41:DC:8E:55,11,LAUREN,6,RP97,-85,DTE Staff,2025-03-12T04:11:01.2982861Z,esp/topic,720,299
,70:A7:41:DC:8E:55,11,LAUREN,7,RP97,-82,DTE Staff,2025-03-12T04:11:30.2824945Z,esp/topic,720,299
,70:A7:41:DC:8E:55,11,LAUREN,8,RP97,-83,DTE Staff,2025-03-12T04:11:55.3191288Z,esp/topic,720,299
,70:A7:41:DC:8E:55,11,LAUREN,9,RP97,-84,DTE Staff,2025-03-12T04:12:20.5918005Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,11,RP97,-83,DTE IoT,2025-03-12T04:13:14.940897Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,12,RP97,-83,DTE IoT,2025-03-12T04:13:36.2013857Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,14,RP97,-84,DTE IoT,2025-03-12T04:14:21.9185973Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,15,RP97,-84,DTE IoT,2025-03-12T04:14:44.4469985Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,18,RP97,-84,DTE IoT,2025-03-12T04:15:50.2067484Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,19,RP97,-84,DTE IoT,2025-03-12T04:16:13.9128328Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,2,RP97,-88,DTE IoT,2025-03-12T04:09:24.1463678Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,20,RP97,-84,DTE IoT,2025-03-12T04:16:41.3035747Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,3,RP97,-83,DTE IoT,2025-03-12T04:09:45.5391499Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,4,RP97,-82,DTE IoT,2025-03-12T04:10:11.3579185Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,5,RP97,-84,DTE IoT,2025-03-12T04:10:38.3705448Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,6,RP97,-92,DTE IoT,2025-03-12T04:11:03.6994197Z,esp/topic,720,299
,72:A7:41:9C:8E:55,11,LAUREN,9,RP97,-84,DTE IoT,2025-03-12T04:12:17.5155071Z,esp/topic,720,299
,70:A7:41:DC:77:CD,6,LAUREN,1,RP102,-56,DTE Staff,2025-03-12T03:42:18.4292355Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,1,RP102,-58,DTE Staff,2025-03-12T03:52:24.4050147Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,10,RP102,-56,DTE Staff,2025-03-12T03:45:51.511114Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,11,RP102,-58,DTE Staff,2025-03-12T03:46:16.3842611Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,12,RP102,-56,DTE Staff,2025-03-12T03:46:34.3389978Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,13,RP102,-57,DTE Staff,2025-03-12T03:46:53.7677862Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,14,RP102,-57,DTE Staff,2025-03-12T03:47:20.3041223Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,15,RP102,-58,DTE Staff,2025-03-12T03:47:43.3630853Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,16,RP102,-57,DTE Staff,2025-03-12T03:48:03.8255761Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,17,RP102,-57,DTE Staff,2025-03-12T03:48:25.9681694Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,18,RP102,-57,DTE Staff,2025-03-12T03:48:52.1600845Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,19,RP102,-57,DTE Staff,2025-03-12T03:49:08.0009904Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,2,RP102,-57,DTE Staff,2025-03-12T03:42:39.2100348Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,3,RP102,-55,DTE Staff,2025-03-12T03:43:01.6279083Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,4,RP102,-56,DTE Staff,2025-03-12T03:43:20.9106836Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,5,RP102,-57,DTE Staff,2025-03-12T03:43:43.671674Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,7,RP102,-57,DTE Staff,2025-03-12T03:44:36.9604862Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,8,RP102,-57,DTE Staff,2025-03-12T03:45:16.2281622Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,9,RP102,-56,DTE Staff,2025-03-12T03:45:34.2056072Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,1,RP102,-56,DTE Student,2025-03-12T03:42:21.1479449Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,1,RP102,-58,DTE Student,2025-03-12T03:52:27.8794851Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,10,RP102,-56,DTE Student,2025-03-12T03:45:54.618739Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,11,RP102,-57,DTE Student,2025-03-12T03:46:13.53199Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,12,RP102,-58,DTE Student,2025-03-12T03:46:37.2979297Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,13,RP102,-57,DTE Student,2025-03-12T03:46:56.9435378Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,14,RP102,-57,DTE Student,2025-03-12T03:47:23.1829045Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,15,RP102,-57,DTE Student,2025-03-12T03:47:40.0563024Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,16,RP102,-57,DTE Student,2025-03-12T03:48:01.3280093Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,17,RP102,-57,DTE Student,2025-03-12T03:48:22.8017478Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,18,RP102,-57,DTE Student,2025-03-12T03:48:49.2928912Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,19,RP102,-57,DTE Student,2025-03-12T03:49:10.8942826Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,2,RP102,-57,DTE Student,2025-03-12T03:42:42.3905526Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,3,RP102,-58,DTE Student,2025-03-12T03:43:04.9039021Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,4,RP102,-57,DTE Student,2025-03-12T03:43:24.0630604Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,5,RP102,-57,DTE Student,2025-03-12T03:43:46.5832514Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,6,RP102,-57,DTE Student,2025-03-12T03:44:09.2853625Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,7,RP102,-56,DTE Student,2025-03-12T03:44:33.8366447Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,8,RP102,-56,DTE Student,2025-03-12T03:45:15.9873864Z,esp/topic,920,299
,72:A7:41:9C:77:CD,6,LAUREN,9,RP102,-56,DTE Student,2025-03-12T03:45:31.1444569Z,esp/topic,920,299
,70:A7:41:DC:77:CD,6,LAUREN,1,RP107,-60,DTE Staff,2025-03-12T03:31:03.5296147Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,10,RP107,-59,DTE Staff,2025-03-12T03:34:21.4562864Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,11,RP107,-60,DTE Staff,2025-03-12T03:34:44.470383Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,12,RP107,-59,DTE Staff,2025-03-12T03:35:03.7331014Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,13,RP107,-60,DTE Staff,2025-03-12T03:35:23.4138888Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,14,RP107,-60,DTE Staff,2025-03-12T03:35:49.1768068Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,15,RP107,-60,DTE Staff,2025-03-12T03:36:12.0813695Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,16,RP107,-59,DTE Staff,2025-03-12T03:36:35.7868856Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,17,RP107,-59,DTE Staff,2025-03-12T03:36:56.0886216Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,18,RP107,-59,DTE Staff,2025-03-12T03:37:22.0684495Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,19,RP107,-60,DTE Staff,2025-03-12T03:37:48.4509757Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,2,RP107,-62,DTE Staff,2025-03-12T03:31:30.5233297Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,20,RP107,-58,DTE Staff,2025-03-12T03:38:05.0864825Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,3,RP107,-59,DTE Staff,2025-03-12T03:31:55.5117732Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,4,RP107,-62,DTE Staff,2025-03-12T03:32:15.1709954Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,5,RP107,-58,DTE Staff,2025-03-12T03:32:31.1604115Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,6,RP107,-59,DTE Staff,2025-03-12T03:32:56.8530704Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,7,RP107,-59,DTE Staff,2025-03-12T03:33:18.678746Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,8,RP107,-60,DTE Staff,2025-03-12T03:33:41.2927539Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,1,RP107,-60,DTE Student,2025-03-12T03:31:06.572588Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,1,RP107,-69,DTE Student,2025-03-12T03:41:54.5660591Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,10,RP107,-59,DTE Student,2025-03-12T03:34:24.5005021Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,11,RP107,-61,DTE Student,2025-03-12T03:34:47.4659509Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,12,RP107,-60,DTE Student,2025-03-12T03:35:07.3169999Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,13,RP107,-60,DTE Student,2025-03-12T03:35:26.3559383Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,14,RP107,-60,DTE Student,2025-03-12T03:35:46.1184263Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,15,RP107,-60,DTE Student,2025-03-12T03:36:08.984878Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,16,RP107,-59,DTE Student,2025-03-12T03:36:32.9167146Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,17,RP107,-59,DTE Student,2025-03-12T03:36:58.8342439Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,18,RP107,-59,DTE Student,2025-03-12T03:37:18.7775424Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,19,RP107,-59,DTE Student,2025-03-12T03:37:45.5568761Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,2,RP107,-60,DTE Student,2025-03-12T03:31:26.0309066Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,20,RP107,-59,DTE Student,2025-03-12T03:38:08.1454809Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,3,RP107,-58,DTE Student,2025-03-12T03:31:52.3291627Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,4,RP107,-62,DTE Student,2025-03-12T03:32:12.4191909Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,5,RP107,-58,DTE Student,2025-03-12T03:32:34.2369759Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,6,RP107,-58,DTE Student,2025-03-12T03:32:53.9480567Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,7,RP107,-60,DTE Student,2025-03-12T03:33:19.0991236Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,8,RP107,-60,DTE Student,2025-03-12T03:33:37.9996053Z,esp/topic,1120,299
,72:A7:41:9C:77:CD,6,LAUREN,9,RP107,-59,DTE Student,2025-03-12T03:34:01.856391Z,esp/topic,1120,299
,70:A7:41:DC:77:CD,6,LAUREN,1,RP110,-55,DTE Staff,2025-03-12T04:30:29.7907362Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,10,RP110,-51,DTE Staff,2025-03-12T04:33:29.7200138Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,11,RP110,-51,DTE Staff,2025-03-12T04:33:54.3167022Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,12,RP110,-51,DTE Staff,2025-03-12T04:34:11.1171792Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,13,RP110,-51,DTE Staff,2025-03-12T04:34:36.6440679Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,14,RP110,-51,DTE Staff,2025-03-12T04:34:56.4648473Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,15,RP110,-51,DTE Staff,2025-03-12T04:35:15.7126325Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,16,RP110,-54,DTE Staff,2025-03-12T04:35:45.974909Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,17,RP110,-51,DTE Staff,2025-03-12T04:36:02.8186002Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,18,RP110,-50,DTE Staff,2025-03-12T04:36:21.6528404Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,19,RP110,-51,DTE Staff,2025-03-12T04:36:46.028793Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,2,RP110,-51,DTE Staff,2025-03-12T04:30:49.564014Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,20,RP110,-50,DTE Staff,2025-03-12T04:37:04.8944711Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,3,RP110,-50,DTE Staff,2025-03-12T04:31:09.4588648Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,4,RP110,-51,DTE Staff,2025-03-12T04:31:34.2225998Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,5,RP110,-53,DTE Staff,2025-03-12T04:31:53.7727332Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,6,RP110,-51,DTE Staff,2025-03-12T04:32:14.6141932Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,7,RP110,-50,DTE Staff,2025-03-12T04:32:28.9090416Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,8,RP110,-51,DTE Staff,2025-03-12T04:32:51.0388708Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,9,RP110,-50,DTE Staff,2025-03-12T04:33:10.5234004Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,1,RP110,-55,DTE Student,2025-03-12T04:30:32.7874502Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,10,RP110,-51,DTE Student,2025-03-12T04:33:33.0149728Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,11,RP110,-51,DTE Student,2025-03-12T04:33:50.2135348Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,12,RP110,-51,DTE Student,2025-03-12T04:34:14.4703809Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,13,RP110,-51,DTE Student,2025-03-12T04:34:33.6584301Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,14,RP110,-51,DTE Student,2025-03-12T04:34:59.5548097Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,15,RP110,-53,DTE Student,2025-03-12T04:35:18.9905368Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,16,RP110,-53,DTE Student,2025-03-12T04:35:43.1191927Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,17,RP110,-53,DTE Student,2025-03-12T04:36:05.7935232Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,18,RP110,-52,DTE Student,2025-03-12T04:36:24.7441439Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,19,RP110,-51,DTE Student,2025-03-12T04:36:42.532524Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,2,RP110,-54,DTE Student,2025-03-12T04:30:52.6449569Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,20,RP110,-50,DTE Student,2025-03-12T04:37:07.852858Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,3,RP110,-50,DTE Student,2025-03-12T04:31:12.4086975Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,4,RP110,-51,DTE Student,2025-03-12T04:31:31.2569288Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,5,RP110,-51,DTE Student,2025-03-12T04:31:50.414763Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,6,RP110,-50,DTE Student,2025-03-12T04:32:09.2567323Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,7,RP110,-51,DTE Student,2025-03-12T04:32:31.6821015Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,8,RP110,-53,DTE Student,2025-03-12T04:32:54.0566457Z,esp/topic,1120,838
,72:A7:41:9C:77:CD,6,LAUREN,9,RP110,-51,DTE Student,2025-03-12T04:33:13.7338402Z,esp/topic,1120,838
,70:A7:41:DC:77:CD,6,LAUREN,1,RP111,-61,DTE Staff,2025-03-12T04:56:09.3241147Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,10,RP111,-62,DTE Staff,2025-03-12T05:00:02.0150939Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,11,RP111,-62,DTE Staff,2025-03-12T05:00:26.8047047Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,12,RP111,-62,DTE Staff,2025-03-12T05:00:52.2083332Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,13,RP111,-60,DTE Staff,2025-03-12T05:01:17.8361451Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,14,RP111,-62,DTE Staff,2025-03-12T05:01:42.5214587Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,15,RP111,-62,DTE Staff,2025-03-12T05:02:07.5372028Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,16,RP111,-62,DTE Staff,2025-03-12T05:02:35.3739741Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,17,RP111,-61,DTE Staff,2025-03-12T05:02:56.9866139Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,18,RP111,-61,DTE Staff,2025-03-12T05:03:25.7289862Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,19,RP111,-62,DTE Staff,2025-03-12T05:03:50.8645503Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,2,RP111,-61,DTE Staff,2025-03-12T04:56:35.210775Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,20,RP111,-61,DTE Staff,2025-03-12T05:04:16.3109607Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,3,RP111,-60,DTE Staff,2025-03-12T04:57:03.1855523Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,4,RP111,-62,DTE Staff,2025-03-12T04:57:32.8848503Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,5,RP111,-62,DTE Staff,2025-03-12T04:57:54.6803361Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,6,RP111,-62,DTE Staff,2025-03-12T04:58:22.4269972Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,7,RP111,-62,DTE Staff,2025-03-12T04:58:47.6833091Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,8,RP111,-63,DTE Staff,2025-03-12T04:59:15.6840548Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,9,RP111,-62,DTE Staff,2025-03-12T04:59:37.3015864Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,1,RP111,-62,DTE Student,2025-03-12T04:56:12.3739757Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,10,RP111,-62,DTE Student,2025-03-12T05:00:05.0860435Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,11,RP111,-63,DTE Student,2025-03-12T05:00:29.8809463Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,12,RP111,-62,DTE Student,2025-03-12T05:00:55.2382437Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,13,RP111,-61,DTE Student,2025-03-12T05:01:20.8528237Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,14,RP111,-62,DTE Student,2025-03-12T05:01:45.5094222Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,15,RP111,-62,DTE Student,2025-03-12T05:02:10.384402Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,16,RP111,-62,DTE Student,2025-03-12T05:02:32.3441216Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,17,RP111,-61,DTE Student,2025-03-12T05:03:00.0321321Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,18,RP111,-58,DTE Student,2025-03-12T05:03:22.8685129Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,19,RP111,-61,DTE Student,2025-03-12T05:03:48.0654705Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,2,RP111,-61,DTE Student,2025-03-12T04:56:38.1525391Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,20,RP111,-61,DTE Student,2025-03-12T05:04:13.2742834Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,3,RP111,-60,DTE Student,2025-03-12T04:57:06.0110551Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,4,RP111,-62,DTE Student,2025-03-12T04:57:29.8706347Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,5,RP111,-62,DTE Student,2025-03-12T04:57:57.7019515Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,6,RP111,-63,DTE Student,2025-03-12T04:58:25.4409889Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,7,RP111,-63,DTE Student,2025-03-12T04:58:50.7023571Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,8,RP111,-62,DTE Student,2025-03-12T04:59:12.5635915Z,esp/topic,1290,134
,72:A7:41:9C:77:CD,6,LAUREN,9,RP111,-62,DTE Student,2025-03-12T04:59:40.3119332Z,esp/topic,1290,134
,70:A7:41:DC:77:CD,6,LAUREN,1,RP112,-69,DTE Staff,2025-03-12T05:17:00.8791213Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,10,RP112,-65,DTE Staff,2025-03-12T05:20:30.4018484Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,11,RP112,-67,DTE Staff,2025-03-12T05:20:58.2540105Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,12,RP112,-69,DTE Staff,2025-03-12T05:21:19.9261626Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,13,RP112,-71,DTE Staff,2025-03-12T05:21:49.6526853Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,14,RP112,-71,DTE Staff,2025-03-12T05:22:09.8912869Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,15,RP112,-69,DTE Staff,2025-03-12T05:22:35.1099596Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,16,RP112,-70,DTE Staff,2025-03-12T05:22:59.7911166Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,17,RP112,-70,DTE Staff,2025-03-12T05:23:24.4893631Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,18,RP112,-68,DTE Staff,2025-03-12T05:23:43.4447033Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,19,RP112,-76,DTE Staff,2025-03-12T05:24:08.0771147Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,2,RP112,-69,DTE Staff,2025-03-12T05:17:25.3641803Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,20,RP112,-74,DTE Staff,2025-03-12T05:24:32.8984951Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,3,RP112,-67,DTE Staff,2025-03-12T05:17:45.2059392Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,4,RP112,-75,DTE Staff,2025-03-12T05:18:07.3268659Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,5,RP112,-74,DTE Staff,2025-03-12T05:18:26.213309Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,6,RP112,-75,DTE Staff,2025-03-12T05:18:50.6222219Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,7,RP112,-69,DTE Staff,2025-03-12T05:19:15.2988036Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,8,RP112,-72,DTE Staff,2025-03-12T05:19:43.837703Z,esp/topic,1290,299
,70:A7:41:DC:77:CD,6,LAUREN,9,RP112,-72,DTE Staff,2025-03-12T05:20:08.6695254Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,1,RP112,-70,DTE Student,2025-03-12T05:17:03.8716381Z,esp/topic,1290,299
,72:A7:41:9C:77:CD,6,LAUREN,10,RP112,-67,DTE Student,2025-03-12T05:20:33.3841667Z,esp/topic,1290,299
