time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen
2024-10-17T08:38:31.9525624Z,RP1,3,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-64.0,
2024-10-17T08:39:38.6086206Z,RP1,1,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-63.0,
2024-10-17T08:39:45.8326223Z,RP1,1,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-63.0,
2024-10-17T08:40:03.1574484Z,RP1,2,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-64.0,
2024-10-17T08:40:08.1701809Z,RP1,2,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-65.0,
2024-10-17T08:40:27.6315854Z,RP1,3,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-62.0,
2024-10-17T08:40:32.6797183Z,RP1,3,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-62.0,
2024-10-17T08:40:52.0574188Z,RP1,4,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-65.0,
2024-10-17T08:40:57.0741617Z,RP1,4,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-65.0,
2024-10-17T08:41:16.5902086Z,RP1,5,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-63.0,
2024-10-17T08:41:21.5954149Z,RP1,5,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-64.0,
2024-10-17T08:41:41.0455722Z,RP1,6,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-64.0,
2024-10-17T08:41:46.0157948Z,RP1,6,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-64.0,
2024-10-17T08:42:05.5300787Z,RP1,7,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-63.0,
2024-10-17T08:42:10.5366035Z,RP1,7,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-64.0,
2024-10-17T08:42:30.001785Z,RP1,8,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-62.0,
2024-10-17T08:42:34.9596639Z,RP1,8,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-63.0,
2024-10-17T08:42:55.723206Z,RP1,9,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-62.0,
2024-10-17T08:43:00.7292784Z,RP1,9,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-62.0,
2024-10-17T08:43:20.1352543Z,RP1,10,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-61.0,
2024-10-17T08:43:25.1347964Z,RP1,10,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-61.0,
2024-10-17T08:43:44.6535322Z,RP1,11,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-62.0,
2024-10-17T08:43:49.6650949Z,RP1,11,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-62.0,
2024-10-17T08:44:12.0465643Z,RP1,12,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-62.0,
2024-10-17T08:44:17.0990385Z,RP1,12,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-62.0,
2024-10-17T08:44:36.5842265Z,RP1,13,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-62.0,
2024-10-17T08:44:41.5959991Z,RP1,13,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-62.0,
2024-10-17T08:45:01.0006644Z,RP1,14,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-61.0,
2024-10-17T08:45:06.0138868Z,RP1,14,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-61.0,
2024-10-17T08:45:25.7860746Z,RP1,15,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-60.0,
2024-10-17T08:45:30.8037574Z,RP1,15,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-60.0,
2024-10-17T08:45:50.2808449Z,RP1,16,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-61.0,
2024-10-17T08:45:55.3027057Z,RP1,16,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-62.0,
2024-10-17T08:46:15.3829988Z,RP1,17,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-62.0,
2024-10-17T08:46:20.4012361Z,RP1,17,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-62.0,
2024-10-17T08:46:39.8171175Z,RP1,18,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-63.0,
2024-10-17T08:46:44.8266134Z,RP1,18,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-63.0,
2024-10-17T08:47:04.2933192Z,RP1,19,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-63.0,
2024-10-17T08:47:09.3638634Z,RP1,19,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-64.0,
2024-10-17T08:47:28.7117725Z,RP1,20,DTE Student,72:a7:41:9c:77:cd,11,300,1368,-63.0,
2024-10-17T08:47:33.7145949Z,RP1,20,DTE Staff,70:a7:41:dc:77:cd,11,300,1368,-64.0,
2024-10-17T08:52:51.4547494Z,RP2,1,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-61.0,
2024-10-17T08:52:56.7081521Z,RP2,1,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:53:16.4381355Z,RP2,2,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-61.0,
2024-10-17T08:53:21.569064Z,RP2,2,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-61.0,
2024-10-17T08:53:41.2322366Z,RP2,3,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-61.0,
2024-10-17T08:53:46.1462744Z,RP2,3,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-61.0,
2024-10-17T08:54:05.7996262Z,RP2,4,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:54:10.902576Z,RP2,4,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-63.0,
2024-10-17T08:54:31.3884177Z,RP2,5,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-62.0,
2024-10-17T08:54:36.3124981Z,RP2,5,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:54:55.8803594Z,RP2,6,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-62.0,
2024-10-17T08:55:00.7859536Z,RP2,6,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:55:20.3400171Z,RP2,7,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:55:27.5100455Z,RP2,7,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-63.0,
2024-10-17T08:55:52.7074427Z,RP2,8,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:55:57.7190369Z,RP2,8,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-63.0,
2024-10-17T08:56:17.247989Z,RP2,9,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:56:22.282044Z,RP2,9,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-62.0,
2024-10-17T08:56:42.3662193Z,RP2,10,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-61.0,
2024-10-17T08:56:47.2843997Z,RP2,10,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:57:06.7336113Z,RP2,11,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-63.0,
2024-10-17T08:57:13.6978168Z,RP2,11,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-63.0,
2024-10-17T08:57:31.1155396Z,RP2,12,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-61.0,
2024-10-17T08:57:36.113945Z,RP2,12,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-62.0,
2024-10-17T08:57:56.0043874Z,RP2,13,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:58:01.2262805Z,RP2,13,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-62.0,
2024-10-17T08:58:20.3721044Z,RP2,14,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:58:25.397589Z,RP2,14,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-63.0,
2024-10-17T08:58:45.2527827Z,RP2,15,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:58:50.37218Z,RP2,15,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-62.0,
2024-10-17T08:59:09.8225563Z,RP2,16,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-63.0,
2024-10-17T08:59:14.8716616Z,RP2,16,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-63.0,
2024-10-17T08:59:45.8637213Z,RP2,17,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T08:59:48.1203555Z,RP2,17,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-62.0,
2024-10-17T09:00:12.8135509Z,RP2,18,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-63.0,
2024-10-17T09:00:17.7162749Z,RP2,18,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-63.0,
2024-10-17T09:00:37.6816064Z,RP2,19,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-62.0,
2024-10-17T09:00:42.7095094Z,RP2,19,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-63.0,
2024-10-17T09:01:03.2988566Z,RP2,20,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-67.0,
2024-10-17T09:01:08.3016421Z,RP2,20,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-67.0,
2024-10-17T09:02:32.025351Z,RP2,1,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-65.0,
2024-10-17T09:02:37.0415058Z,RP2,1,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-65.0,
2024-10-17T09:02:56.5638708Z,RP2,2,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-71.0,
2024-10-17T09:03:01.5664705Z,RP2,2,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-71.0,
2024-10-17T09:03:20.9906051Z,RP2,3,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-64.0,
2024-10-17T09:03:26.0058024Z,RP2,3,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-65.0,
2024-10-17T09:03:45.5075234Z,RP2,4,DTE Student,72:a7:41:9c:77:cd,11,300,1567,-64.0,
2024-10-17T09:03:50.5211898Z,RP2,4,DTE Staff,70:a7:41:dc:77:cd,11,300,1567,-65.0,
2024-10-17T09:04:25.4792947Z,RP3,1,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:04:30.4971862Z,RP3,1,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:04:49.8739182Z,RP3,2,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:04:56.7939872Z,RP3,2,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:05:14.2671315Z,RP3,3,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-65.0,
2024-10-17T09:05:19.2886437Z,RP3,3,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-65.0,
2024-10-17T09:05:38.6986076Z,RP3,4,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:05:43.7195213Z,RP3,4,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:06:03.0902266Z,RP3,5,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-63.0,
2024-10-17T09:06:08.1004736Z,RP3,5,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:06:22.3790644Z,RP3,6,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-63.0,
2024-10-17T09:06:27.3956553Z,RP3,6,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-63.0,
2024-10-17T09:06:46.8536215Z,RP3,7,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:06:51.845757Z,RP3,7,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:07:11.2359641Z,RP3,8,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:07:16.250514Z,RP3,8,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:07:35.6957896Z,RP3,9,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:07:40.6603374Z,RP3,9,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-65.0,
2024-10-17T09:08:00.032211Z,RP3,10,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-63.0,
2024-10-17T09:08:05.0445576Z,RP3,10,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:08:28.4663402Z,RP3,11,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:08:33.4576214Z,RP3,11,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-65.0,
2024-10-17T09:08:52.8731616Z,RP3,12,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-63.0,
2024-10-17T09:08:57.8666774Z,RP3,12,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-63.0,
2024-10-17T09:09:17.2629964Z,RP3,13,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:09:22.2735436Z,RP3,13,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:09:41.6591246Z,RP3,14,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-63.0,
2024-10-17T09:09:46.6773916Z,RP3,14,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:10:06.0642182Z,RP3,15,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-65.0,
2024-10-17T09:10:11.0796276Z,RP3,15,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-65.0,
2024-10-17T09:10:30.4847504Z,RP3,16,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:10:35.5092939Z,RP3,16,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:10:57.631415Z,RP3,17,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:10:59.8913905Z,RP3,17,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:11:19.286119Z,RP3,18,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:11:24.3090027Z,RP3,18,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:11:43.6718462Z,RP3,19,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-64.0,
2024-10-17T09:11:48.6842223Z,RP3,19,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:12:12.1350486Z,RP3,20,DTE Staff,70:a7:41:dc:77:cd,11,300,1749,-64.0,
2024-10-17T09:12:17.1329949Z,RP3,20,DTE Student,72:a7:41:9c:77:cd,11,300,1749,-65.0,
2024-10-17T09:14:44.5184355Z,RP4,1,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:14:49.5380174Z,RP4,1,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:15:08.9454204Z,RP4,2,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:15:13.9599431Z,RP4,2,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:15:33.3664577Z,RP4,3,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:15:38.3866729Z,RP4,3,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:15:43.3925991Z,RP4,3,DTE Staff,72:a7:41:9c:8e:55,1,300,1948,,-96.0
2024-10-17T09:16:04.3725267Z,RP4,4,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:16:09.3740348Z,RP4,4,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:16:14.3942881Z,RP4,4,DTE Staff,70:a7:41:dc:8e:55,1,300,1948,,-94.0
2024-10-17T09:16:33.792411Z,RP4,5,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:16:40.6493673Z,RP4,5,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:16:58.1964096Z,RP4,6,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:17:03.2047899Z,RP4,6,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:17:22.6212372Z,RP4,7,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:17:27.6172399Z,RP4,7,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:17:32.6262807Z,RP4,7,DTE Staff,70:a7:41:dc:8e:55,1,300,1948,,-96.0
2024-10-17T09:17:52.0435645Z,RP4,8,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:17:57.0569349Z,RP4,8,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:18:16.4341449Z,RP4,9,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:18:21.4445985Z,RP4,9,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:18:40.8406004Z,RP4,10,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:18:45.8414563Z,RP4,10,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:18:50.8502887Z,RP4,10,DTE Staff,70:a7:41:dc:8e:55,1,300,1948,,-95.0
2024-10-17T09:19:10.2656115Z,RP4,11,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:19:15.2683928Z,RP4,11,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:19:34.67224Z,RP4,12,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:19:39.6817096Z,RP4,12,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:19:44.7025575Z,RP4,12,DTE Staff,70:a7:41:dc:8e:55,1,300,1948,,-95.0
2024-10-17T09:20:04.0916484Z,RP4,13,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:20:09.1072577Z,RP4,13,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:20:29.7601691Z,RP4,14,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:20:34.7583458Z,RP4,14,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:20:54.4153878Z,RP4,15,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:20:59.4366988Z,RP4,15,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:21:04.448618Z,RP4,15,DTE Staff,72:a7:41:9c:8e:55,1,300,1948,,-95.0
2024-10-17T09:21:23.8609275Z,RP4,16,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:21:28.8721215Z,RP4,16,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-65.0,
2024-10-17T09:21:33.8549933Z,RP4,16,DTE Staff,70:a7:41:dc:8e:55,1,300,1948,,-96.0
2024-10-17T09:21:55.9707681Z,RP4,17,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:22:00.9923345Z,RP4,17,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:22:06.0011775Z,RP4,17,DTE Staff,70:a7:41:dc:8e:55,1,300,1948,,-92.0
2024-10-17T09:22:25.4079785Z,RP4,18,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:22:30.404507Z,RP4,18,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:22:49.8492736Z,RP4,19,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:22:54.8632903Z,RP4,19,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:23:14.2720066Z,RP4,20,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-63.0,
2024-10-17T09:23:19.2711878Z,RP4,20,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-63.0,
2024-10-17T09:25:04.1118833Z,RP4,1,DTE Student,72:a7:41:9c:77:cd,11,300,1948,-64.0,
2024-10-17T09:25:09.1248689Z,RP4,1,DTE Staff,70:a7:41:dc:77:cd,11,300,1948,-64.0,
2024-10-17T09:25:43.9243735Z,RP5,1,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-70.0,
2024-10-17T09:25:47.935743Z,RP5,1,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-71.0,
2024-10-17T09:26:05.430803Z,RP5,2,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-65.0,
2024-10-17T09:26:09.4380765Z,RP5,2,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-65.0,
2024-10-17T09:26:26.8183023Z,RP5,3,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-65.0,
2024-10-17T09:26:30.8289688Z,RP5,3,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-65.0,
2024-10-17T09:26:55.2621304Z,RP5,4,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-64.0,
2024-10-17T09:26:59.2614096Z,RP5,4,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-64.0,
2024-10-17T09:27:16.7034606Z,RP5,5,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-65.0,
2024-10-17T09:27:20.7028522Z,RP5,5,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-66.0,
2024-10-17T09:27:24.7405539Z,RP5,5,DTE Staff,72:a7:41:9c:8e:55,1,300,2130,,-96.0
2024-10-17T09:27:42.088549Z,RP5,6,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-65.0,
2024-10-17T09:27:46.1090271Z,RP5,6,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-66.0,
2024-10-17T09:27:51.4820303Z,RP5,6,DTE Staff,72:a7:41:9c:8e:55,1,300,2130,,-96.0
2024-10-17T09:28:07.5302942Z,RP5,7,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-65.0,
2024-10-17T09:28:11.525543Z,RP5,7,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-66.0,
2024-10-17T09:28:28.9016358Z,RP5,8,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-65.0,
2024-10-17T09:28:32.9148094Z,RP5,8,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-65.0,
2024-10-17T09:28:50.2975052Z,RP5,9,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-65.0,
2024-10-17T09:28:54.3085155Z,RP5,9,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-65.0,
2024-10-17T09:28:58.3336702Z,RP5,9,DTE Staff,70:a7:41:dc:8e:55,1,300,2130,,-96.0
2024-10-17T09:29:18.4423713Z,RP5,10,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-66.0,
2024-10-17T09:29:22.454105Z,RP5,10,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-66.0,
2024-10-17T09:29:26.4722101Z,RP5,10,DTE Staff,70:a7:41:dc:8e:55,1,300,2130,,-95.0
2024-10-17T09:29:32.0861348Z,RP5,10,DTE Staff,72:a7:41:9c:8e:55,1,300,2130,,-95.0
2024-10-17T09:29:50.0420152Z,RP5,11,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-64.0,
2024-10-17T09:29:51.877698Z,RP5,11,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-65.0,
2024-10-17T09:30:09.2909049Z,RP5,12,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-65.0,
2024-10-17T09:30:13.2896765Z,RP5,12,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-66.0,
2024-10-17T09:30:17.3038215Z,RP5,12,DTE Staff,72:a7:41:9c:8e:55,1,300,2130,,-96.0
2024-10-17T09:30:34.6870365Z,RP5,13,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-67.0,
2024-10-17T09:30:38.7287048Z,RP5,13,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-67.0,
2024-10-17T09:30:56.0933565Z,RP5,14,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-65.0,
2024-10-17T09:31:00.1053466Z,RP5,14,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-66.0,
2024-10-17T09:31:17.8852682Z,RP5,15,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-66.0,
2024-10-17T09:31:21.9017326Z,RP5,15,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-67.0,
2024-10-17T09:31:39.3025112Z,RP5,16,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-66.0,
2024-10-17T09:31:43.3291128Z,RP5,16,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-66.0,
2024-10-17T09:32:00.7133307Z,RP5,17,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-67.0,
2024-10-17T09:32:06.3312496Z,RP5,17,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-68.0,
2024-10-17T09:32:22.1139381Z,RP5,18,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-67.0,
2024-10-17T09:32:26.1306986Z,RP5,18,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-68.0,
2024-10-17T09:32:30.1492501Z,RP5,18,DTE Staff,72:a7:41:9c:8e:55,1,300,2130,,-94.0
2024-10-17T09:32:47.5605771Z,RP5,19,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-66.0,
2024-10-17T09:32:51.5500111Z,RP5,19,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-66.0,
2024-10-17T09:32:55.5717663Z,RP5,19,DTE Staff,72:a7:41:9c:8e:55,1,300,2130,,-94.0
2024-10-17T09:32:59.5762761Z,RP5,19,DTE Staff,70:a7:41:dc:8e:55,1,300,2130,,-96.0
2024-10-17T09:33:23.9902984Z,RP5,20,DTE Student,72:a7:41:9c:77:cd,11,300,2130,-67.0,
2024-10-17T09:33:27.9986334Z,RP5,20,DTE Staff,70:a7:41:dc:77:cd,11,300,2130,-68.0,
2024-10-17T09:37:01.3186647Z,RP6,1,DTE Staff,70:a7:41:dc:77:cd,11,529,1368,-67.0,
2024-10-17T09:37:05.4742393Z,RP6,1,DTE Student,72:a7:41:9c:77:cd,11,529,1368,-67.0,
2024-10-17T09:37:22.9882358Z,RP6,2,DTE Staff,70:a7:41:dc:77:cd,11,529,1368,-65.0,
2024-10-17T09:37:27.0971973Z,RP6,2,DTE Student,72:a7:41:9c:77:cd,11,529,1368,-65.0,
2024-10-17T09:37:46.1520802Z,RP6,3,DTE Student,72:a7:41:9c:77:cd,11,529,1368,-65.0,
2024-10-17T09:37:50.2238298Z,RP6,3,DTE Staff,70:a7:41:dc:77:cd,11,529,1368,-66.0,
