time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen
2024-10-17T10:20:05.4544495Z,RP29,2,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-43.0,
2024-10-17T10:20:05.6807662Z,RP29,2,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-90.0
2024-10-17T10:20:05.6807662Z,RP29,2,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-90.0
2024-10-17T10:20:21.4450728Z,RP29,3,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-42.0,
2024-10-17T10:20:24.5074557Z,RP29,3,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-42.0,
2024-10-17T10:20:27.4780075Z,RP29,3,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-89.0
2024-10-17T10:20:30.5451412Z,RP29,3,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-91.0
2024-10-17T10:20:48.9778268Z,RP29,4,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-43.0,
2024-10-17T10:20:49.3960038Z,RP29,4,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-44.0,
2024-10-17T10:20:52.1933848Z,RP29,4,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-91.0
2024-10-17T10:20:57.2836826Z,RP29,4,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-91.0
2024-10-17T10:21:11.2103375Z,RP29,5,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-42.0,
2024-10-17T10:21:14.2626746Z,RP29,5,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-43.0,
2024-10-17T10:21:17.3471923Z,RP29,5,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-90.0
2024-10-17T10:21:20.426917Z,RP29,5,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-92.0
2024-10-17T10:21:35.6923093Z,RP29,6,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-44.0,
2024-10-17T10:21:38.7158651Z,RP29,6,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-45.0,
2024-10-17T10:21:41.7174074Z,RP29,6,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-90.0
2024-10-17T10:21:44.7891614Z,RP29,6,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-92.0
2024-10-17T10:22:00.2544433Z,RP29,7,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-44.0,
2024-10-17T10:22:03.2212143Z,RP29,7,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-44.0,
2024-10-17T10:22:07.9696836Z,RP29,7,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-89.0
2024-10-17T10:22:09.2641717Z,RP29,7,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-90.0
2024-10-17T10:22:28.3166058Z,RP29,8,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-43.0,
2024-10-17T10:22:35.4808452Z,RP29,8,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-45.0,
2024-10-17T10:22:35.674944Z,RP29,8,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-90.0
2024-10-17T10:22:37.4010466Z,RP29,8,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-92.0
2024-10-17T10:22:52.9938219Z,RP29,9,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-43.0,
2024-10-17T10:22:55.8573186Z,RP29,9,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-43.0,
2024-10-17T10:22:58.9432809Z,RP29,9,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-90.0
2024-10-17T10:23:02.0028752Z,RP29,9,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-90.0
2024-10-17T10:23:17.6363246Z,RP29,10,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-44.0,
2024-10-17T10:23:20.7661778Z,RP29,10,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-44.0,
2024-10-17T10:23:23.7103221Z,RP29,10,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-92.0
2024-10-17T10:23:26.6782315Z,RP29,10,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-94.0
2024-10-17T10:23:42.7625319Z,RP29,11,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-41.0,
2024-10-17T10:23:45.828006Z,RP29,11,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-42.0,
2024-10-17T10:23:49.0044487Z,RP29,11,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-93.0
2024-10-17T10:23:51.8041404Z,RP29,11,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-94.0
2024-10-17T10:24:07.6499396Z,RP29,12,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-39.0,
2024-10-17T10:24:10.7126245Z,RP29,12,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-39.0,
2024-10-17T10:24:13.6954786Z,RP29,12,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-90.0
2024-10-17T10:24:16.729462Z,RP29,12,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-90.0
2024-10-17T10:24:32.6319349Z,RP29,13,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-44.0,
2024-10-17T10:24:35.6015501Z,RP29,13,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-44.0,
2024-10-17T10:24:38.6661326Z,RP29,13,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-91.0
2024-10-17T10:24:41.6355086Z,RP29,13,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-92.0
2024-10-17T10:25:02.4273661Z,RP29,14,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-50.0,
2024-10-17T10:25:07.1332146Z,RP29,14,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-51.0,
2024-10-17T10:25:08.4656341Z,RP29,14,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-91.0
2024-10-17T10:25:11.4344986Z,RP29,14,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-92.0
2024-10-17T10:25:30.4814242Z,RP29,15,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-42.0,
2024-10-17T10:25:30.882646Z,RP29,15,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-43.0,
2024-10-17T10:25:33.7587998Z,RP29,15,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-94.0
2024-10-17T10:25:36.6632521Z,RP29,15,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-97.0
2024-10-17T10:25:52.3982286Z,RP29,16,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-42.0,
2024-10-17T10:25:55.1626449Z,RP29,16,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-42.0,
2024-10-17T10:25:58.1303639Z,RP29,16,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-94.0
2024-10-17T10:26:13.7997675Z,RP29,17,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-41.0,
2024-10-17T10:26:16.8699483Z,RP29,17,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-42.0,
2024-10-17T10:26:19.8379872Z,RP29,17,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-92.0
2024-10-17T10:26:22.821615Z,RP29,17,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-94.0
2024-10-17T10:26:38.5883293Z,RP29,18,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-43.0,
2024-10-17T10:26:41.654708Z,RP29,18,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-43.0,
2024-10-17T10:26:44.7236658Z,RP29,18,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-96.0
2024-10-17T10:27:00.4950293Z,RP29,19,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-41.0,
2024-10-17T10:27:03.5623763Z,RP29,19,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-41.0,
2024-10-17T10:27:06.5338814Z,RP29,19,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-92.0
2024-10-17T10:27:09.5028426Z,RP29,19,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-92.0
2024-10-17T10:27:26.2983657Z,RP29,20,DTE Staff,70:a7:41:dc:77:cd,11,989,1037,-43.0,
2024-10-17T10:27:29.3698385Z,RP29,20,DTE Student,72:a7:41:9c:77:cd,11,989,1037,-45.0,
2024-10-17T10:27:32.3371098Z,RP29,20,DTE Staff,72:a7:41:9c:8e:55,1,989,1037,,-89.0
2024-10-17T10:27:35.3280697Z,RP29,20,DTE Staff,70:a7:41:dc:8e:55,1,989,1037,,-90.0
2024-10-17T10:29:09.3079177Z,RP30,1,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-46.0,
2024-10-17T10:29:12.4829977Z,RP30,1,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-46.0,
2024-10-17T10:29:15.3571444Z,RP30,1,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-91.0
2024-10-17T10:29:18.3231636Z,RP30,1,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-91.0
2024-10-17T10:29:34.1988836Z,RP30,2,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-41.0,
2024-10-17T10:29:37.3696287Z,RP30,2,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-42.0,
2024-10-17T10:29:40.2366382Z,RP30,2,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-89.0
2024-10-17T10:29:43.3080021Z,RP30,2,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-91.0
2024-10-17T10:29:58.6646947Z,RP30,3,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-41.0,
2024-10-17T10:30:01.6393951Z,RP30,3,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-42.0,
2024-10-17T10:30:04.6222041Z,RP30,3,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-89.0
2024-10-17T10:30:07.6795624Z,RP30,3,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-91.0
2024-10-17T10:30:23.3461862Z,RP30,4,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-42.0,
2024-10-17T10:30:26.3179198Z,RP30,4,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-43.0,
2024-10-17T10:30:29.3284392Z,RP30,4,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-91.0
2024-10-17T10:30:32.3346935Z,RP30,4,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-92.0
2024-10-17T10:30:47.8840728Z,RP30,5,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-41.0,
2024-10-17T10:30:50.8972951Z,RP30,5,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-41.0,
2024-10-17T10:30:53.9635432Z,RP30,5,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-90.0
2024-10-17T10:30:57.0376086Z,RP30,5,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-91.0
2024-10-17T10:31:12.9215578Z,RP30,6,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-41.0,
2024-10-17T10:31:15.9076145Z,RP30,6,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-42.0,
2024-10-17T10:31:18.9504696Z,RP30,6,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-89.0
2024-10-17T10:31:22.0247797Z,RP30,6,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-90.0
2024-10-17T10:31:37.3833578Z,RP30,7,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-42.0,
2024-10-17T10:31:40.5600841Z,RP30,7,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-42.0,
2024-10-17T10:31:43.425652Z,RP30,7,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-91.0
2024-10-17T10:31:46.4973664Z,RP30,7,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-92.0
2024-10-17T10:32:02.0643055Z,RP30,8,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-42.0,
2024-10-17T10:32:05.0267235Z,RP30,8,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-42.0,
2024-10-17T10:32:08.1027396Z,RP30,8,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-91.0
2024-10-17T10:32:11.0764368Z,RP30,8,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-92.0
2024-10-17T10:32:26.4526787Z,RP30,9,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-42.0,
2024-10-17T10:32:29.5121944Z,RP30,9,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-42.0,
2024-10-17T10:32:32.4756338Z,RP30,9,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-90.0
2024-10-17T10:32:35.5471321Z,RP30,9,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-91.0
2024-10-17T10:32:51.3198226Z,RP30,10,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-42.0,
2024-10-17T10:32:54.222377Z,RP30,10,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-42.0,
2024-10-17T10:32:57.2570437Z,RP30,10,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-91.0
2024-10-17T10:33:00.3308487Z,RP30,10,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-92.0
2024-10-17T10:33:15.7914301Z,RP30,11,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-41.0,
2024-10-17T10:33:18.8636729Z,RP30,11,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-42.0,
2024-10-17T10:33:21.8321863Z,RP30,11,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-90.0
2024-10-17T10:33:24.8029763Z,RP30,11,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-93.0
2024-10-17T10:33:42.0004175Z,RP30,12,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-44.0,
2024-10-17T10:33:44.9751951Z,RP30,12,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-44.0,
2024-10-17T10:33:48.0465368Z,RP30,12,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-89.0
2024-10-17T10:33:51.2238979Z,RP30,12,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-89.0
2024-10-17T10:34:06.5843934Z,RP30,13,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-41.0,
2024-10-17T10:34:09.6535142Z,RP30,13,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-41.0,
2024-10-17T10:34:12.6214057Z,RP30,13,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-91.0
2024-10-17T10:34:15.6945146Z,RP30,13,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-91.0
2024-10-17T10:34:31.1967468Z,RP30,14,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-41.0,
2024-10-17T10:34:34.2290712Z,RP30,14,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-41.0,
2024-10-17T10:34:37.1101766Z,RP30,14,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-91.0
2024-10-17T10:34:40.1684693Z,RP30,14,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-92.0
2024-10-17T10:34:55.6259471Z,RP30,15,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-44.0,
2024-10-17T10:34:58.7022303Z,RP30,15,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-44.0,
2024-10-17T10:35:01.6734051Z,RP30,15,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-92.0
2024-10-17T10:35:04.6415132Z,RP30,15,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-92.0
2024-10-17T10:35:20.3143712Z,RP30,16,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-43.0,
2024-10-17T10:35:23.3824832Z,RP30,16,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-43.0,
2024-10-17T10:35:26.3755898Z,RP30,16,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-86.0
2024-10-17T10:35:29.5251125Z,RP30,16,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-88.0
2024-10-17T10:35:46.1198022Z,RP30,17,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-44.0,
2024-10-17T10:35:49.0840422Z,RP30,17,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-44.0,
2024-10-17T10:35:52.0533572Z,RP30,17,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-90.0
2024-10-17T10:35:55.1075218Z,RP30,17,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-92.0
2024-10-17T10:36:10.6912464Z,RP30,18,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-46.0,
2024-10-17T10:36:13.7699365Z,RP30,18,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-47.0,
2024-10-17T10:36:16.7318243Z,RP30,18,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-93.0
2024-10-17T10:36:22.3395356Z,RP30,18,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-93.0
2024-10-17T10:36:37.2168555Z,RP30,19,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-52.0,
2024-10-17T10:36:40.2845766Z,RP30,19,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-53.0,
2024-10-17T10:36:43.2036835Z,RP30,19,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-87.0
2024-10-17T10:36:46.3335541Z,RP30,19,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-88.0
2024-10-17T10:37:03.1101557Z,RP30,20,DTE Staff,70:a7:41:dc:77:cd,11,989,1202,-46.0,
2024-10-17T10:37:06.2947258Z,RP30,20,DTE Student,72:a7:41:9c:77:cd,11,989,1202,-47.0,
2024-10-17T10:37:09.1597219Z,RP30,20,DTE Staff,70:a7:41:dc:8e:55,1,989,1202,,-89.0
2024-10-17T10:37:12.234211Z,RP30,20,DTE Staff,72:a7:41:9c:8e:55,1,989,1202,,-89.0
2024-10-17T10:39:01.2903715Z,RP37,1,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-54.0,
2024-10-17T10:39:04.3616244Z,RP37,1,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-55.0,
2024-10-17T10:39:07.2315572Z,RP37,1,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-81.0
2024-10-17T10:39:10.2647644Z,RP37,1,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-82.0
2024-10-17T10:39:27.6069688Z,RP37,2,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-53.0,
2024-10-17T10:39:30.6120989Z,RP37,2,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-55.0,
2024-10-17T10:39:35.0237087Z,RP37,2,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-81.0
2024-10-17T10:39:36.6337369Z,RP37,2,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-82.0
2024-10-17T10:39:53.4718727Z,RP37,3,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-54.0,
2024-10-17T10:39:59.5667954Z,RP37,3,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-54.0,
2024-10-17T10:39:59.7610235Z,RP37,3,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-81.0
2024-10-17T10:40:02.5255782Z,RP37,3,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-83.0
2024-10-17T10:40:19.6273225Z,RP37,4,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-54.0,
2024-10-17T10:40:22.9109225Z,RP37,4,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-55.0,
2024-10-17T10:40:28.8450211Z,RP37,4,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-82.0
2024-10-17T10:40:44.3706963Z,RP37,5,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-55.0,
2024-10-17T10:40:47.4707883Z,RP37,5,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-56.0,
2024-10-17T10:40:50.4491039Z,RP37,5,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-84.0
2024-10-17T10:40:53.5244463Z,RP37,5,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-85.0
2024-10-17T10:41:09.4574434Z,RP37,6,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-54.0,
2024-10-17T10:41:12.5662145Z,RP37,6,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-54.0,
2024-10-17T10:41:15.4871572Z,RP37,6,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-82.0
2024-10-17T10:41:18.510092Z,RP37,6,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-83.0
2024-10-17T10:41:34.6874624Z,RP37,7,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-57.0,
2024-10-17T10:41:37.727864Z,RP37,7,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-57.0,
2024-10-17T10:41:40.7283598Z,RP37,7,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-81.0
2024-10-17T10:41:43.8000042Z,RP37,7,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-82.0
2024-10-17T10:42:00.48649Z,RP37,8,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-55.0,
2024-10-17T10:42:03.4620119Z,RP37,8,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-56.0,
2024-10-17T10:42:06.53561Z,RP37,8,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-83.0
2024-10-17T10:42:09.5049592Z,RP37,8,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-83.0
2024-10-17T10:42:25.4762543Z,RP37,9,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-54.0,
2024-10-17T10:42:28.5518112Z,RP37,9,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-54.0,
2024-10-17T10:42:31.5229763Z,RP37,9,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-82.0
2024-10-17T10:42:34.5912788Z,RP37,9,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-83.0
2024-10-17T10:42:50.5685733Z,RP37,10,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-52.0,
2024-10-17T10:42:53.6406297Z,RP37,10,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-52.0,
2024-10-17T10:42:56.709586Z,RP37,10,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-84.0
2024-10-17T10:42:59.681011Z,RP37,10,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-86.0
2024-10-17T10:43:15.5107543Z,RP37,11,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-53.0,
2024-10-17T10:43:18.5225359Z,RP37,11,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-53.0,
2024-10-17T10:43:21.4905928Z,RP37,11,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-82.0
2024-10-17T10:43:24.6677601Z,RP37,11,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-84.0
2024-10-17T10:43:44.5315951Z,RP37,12,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-53.0,
2024-10-17T10:43:45.2336722Z,RP37,12,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-54.0,
2024-10-17T10:43:50.0343352Z,RP37,12,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-82.0
2024-10-17T10:44:21.0932175Z,RP37,13,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-52.0,
2024-10-17T10:44:29.3818079Z,RP37,13,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-83.0
2024-10-17T10:44:29.3818079Z,RP37,13,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-54.0,
2024-10-17T10:44:30.2031561Z,RP37,13,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-84.0
2024-10-17T10:44:45.564579Z,RP37,14,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-55.0,
2024-10-17T10:44:48.6335414Z,RP37,14,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-55.0,
2024-10-17T10:45:12.8024146Z,RP37,15,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-59.0,
2024-10-17T10:45:15.8739473Z,RP37,15,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-60.0,
2024-10-17T10:45:24.7508214Z,RP37,15,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-84.0
2024-10-17T10:45:24.7508214Z,RP37,15,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-79.0
2024-10-17T10:46:06.0495232Z,RP37,17,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-59.0,
2024-10-17T10:46:30.8316389Z,RP37,18,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-52.0,
2024-10-17T10:46:33.9027408Z,RP37,18,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-53.0,
2024-10-17T10:46:36.8720899Z,RP37,18,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-82.0
2024-10-17T10:46:39.9441567Z,RP37,18,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-82.0
2024-10-17T10:46:55.6332033Z,RP37,19,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-54.0,
2024-10-17T10:46:58.7856709Z,RP37,19,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-54.0,
2024-10-17T10:47:01.6531197Z,RP37,19,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-82.0
2024-10-17T10:47:04.7235909Z,RP37,19,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-83.0
2024-10-17T10:47:20.671099Z,RP37,20,DTE Staff,70:a7:41:dc:77:cd,11,1908,1037,-53.0,
2024-10-17T10:47:23.6696814Z,RP37,20,DTE Student,72:a7:41:9c:77:cd,11,1908,1037,-54.0,
2024-10-17T10:47:26.5764082Z,RP37,20,DTE Staff,70:a7:41:dc:8e:55,1,1908,1037,,-80.0
2024-10-17T10:47:30.2152959Z,RP37,20,DTE Staff,72:a7:41:9c:8e:55,1,1908,1037,,-81.0
2024-10-23T02:46:23.2548072Z,RP11,1,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-61.0,
2024-10-23T02:46:26.1764526Z,RP11,1,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-61.0,
2024-10-23T02:46:29.2039586Z,RP11,1,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-93.0
2024-10-23T02:46:32.3158104Z,RP11,1,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-93.0
2024-10-23T02:46:48.3957369Z,RP11,2,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-62.0,
2024-10-23T02:46:51.3616094Z,RP11,2,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-62.0,
2024-10-23T02:46:54.3750028Z,RP11,2,DTE Staff,72:a7:41:9c:8e:55,1,759,1368,,-92.0
2024-10-23T02:46:57.378077Z,RP11,2,DTE Staff,70:a7:41:dc:8e:55,1,759,1368,,-93.0
2024-10-23T02:47:17.4161461Z,RP11,3,DTE Student,72:a7:41:9c:77:cd,11,759,1368,-57.0,
2024-10-23T02:47:35.2938409Z,RP11,4,DTE Staff,70:a7:41:dc:77:cd,11,759,1368,-59.0,
